"Week","cmort","temp","humid","partic","cmort02","temp02","humid02","partic02","cmort05","temp05","humid05","partic05","cmort10","temp10","humid10","partic10","cmort25","temp25","humid25","partic25","cmort67","temp67","humid67","partic67"
472,88.24,66.1,53.47,52.88,89.16829,65.21392,60.83297,41.88872,88.50588,65.73248,60.43991,43.13396,86.8655,68.82753,60.42584,45.95121,82.69199,75.79334,60.21834,47.77709,82.13474,75.78721,60.80734,47.14433
473,88.61,76.3,55.61,66.78,88.4986,65.93267,60.6458,40.97277,88.07062,66.51262,60.28889,42.53014,86.69457,69.25995,60.2228,45.61593,82.65734,75.8494,60.14441,47.87096,82.11887,75.79802,60.80774,47.17068
474,85.64,58.65,73.32,33.82,87.8289,66.65141,60.45863,40.05682,87.63537,67.29275,60.13786,41.92632,86.52364,69.69238,60.01975,45.28064,82.62268,75.90545,60.07048,47.96484,82.10301,75.80882,60.80813,47.19702
475,87.29,64.99,64.57,36.4,87.15921,67.37015,60.27146,39.14086,87.20011,68.07289,59.98684,41.32249,86.35271,70.1248,59.81671,44.94536,82.58802,75.9615,59.99655,48.05871,82.08714,75.81963,60.80853,47.22337
476,83.92,66.89,62.67,35.32,86.48951,68.0889,60.08429,38.22491,86.76485,68.85302,59.83582,40.71867,86.18179,70.55722,59.61367,44.61007,82.55336,76.01755,59.92262,48.15259,82.07128,75.83043,60.80893,47.24972
477,89.15,72.41,52.81,41.24,86.14994,69.19426,59.90586,38.52951,86.32599,69.85853,59.5471,40.61679,85.7769,71.22193,59.48633,44.51356,82.52007,76.07207,59.84726,48.24502,82.05567,75.84117,60.80915,47.27627
478,87.61,72.35,58.56,37.87,85.81036,70.29961,59.72742,38.8341,85.88713,70.86404,59.25839,40.5149,85.37202,71.88664,59.35898,44.41704,82.48678,76.12659,59.77189,48.33745,82.04006,75.85192,60.80936,47.30282
479,81.99,71.47,49.32,45.54,85.47078,71.40497,59.54899,39.1387,85.44828,71.86955,58.96967,40.41302,84.96714,72.55135,59.23164,44.32052,82.45349,76.18111,59.69653,48.42988,82.02445,75.86266,60.80958,47.32937
480,84.86,74.14,55.92,37.26,85.1312,72.51032,59.37055,39.44329,85.00942,72.87506,58.68095,40.31114,84.56226,73.21606,59.1043,44.22401,82.4202,76.23563,59.62116,48.52231,82.00885,75.8734,60.8098,47.35593
481,81.17,65.76,70.69,35.95,84.79162,73.61568,59.19212,39.74789,84.57056,73.88057,58.39224,40.20926,84.15737,73.88077,58.97696,44.12749,82.38691,76.29015,59.5458,48.61474,81.99324,75.88414,60.81002,47.38248
482,87.33,83.13,31.77,42.48,84.34823,74.84296,58.79575,40.08376,83.99939,74.88948,58.22845,40.79851,83.77677,74.48773,58.89462,44.40514,82.35336,76.34578,59.46878,48.70521,81.97786,75.89487,60.81003,47.40924
483,86.4,73.7,63.7,42.84,83.90484,76.07024,58.39937,40.41963,83.42822,75.89839,58.06467,41.38777,83.39617,75.09468,58.81227,44.68279,82.31982,76.40141,59.39177,48.79567,81.96247,75.9056,60.81004,47.436
484,85.9,76.09,63.15,34.24,83.46146,77.29752,58.003,40.7555,82.85705,76.9073,57.90088,41.97703,83.01556,75.70163,58.72992,44.96045,82.28627,76.45705,59.31476,48.88614,81.94709,75.91633,60.81006,47.46276
485,79.01,69.63,71.75,37.36,83.01807,78.52481,57.60663,41.09137,82.28588,77.91621,57.7371,42.56628,82.63496,76.30858,58.64758,45.2381,82.25272,76.51268,59.23775,48.9766,81.93171,75.92706,60.81007,47.48952
486,83.49,86.79,46.87,39.51,82.57468,79.75209,57.21026,41.42724,81.71471,78.92512,57.57331,43.15554,82.25435,76.91554,58.56523,45.51575,82.21918,76.56832,59.16073,49.06707,81.91633,75.93779,60.81008,47.51628
487,87.88,86.49,40.22,54.25,81.54246,80.50359,57.31041,42.78213,81.11069,79.63662,57.62457,44.00569,81.99515,77.29651,58.5058,46.03158,82.18392,76.62728,59.08203,49.15605,81.90113,75.94855,60.80986,47.54327
488,74.94,78.49,62.13,37.89,80.51024,81.25509,57.41055,44.13702,80.50667,80.34812,57.67583,44.85583,81.73594,77.67749,58.44637,46.5474,82.14867,76.68624,59.00334,49.24503,81.88594,75.95932,60.80965,47.57026
489,80.32,84.7,52.19,48.03,79.47802,82.00659,57.5107,45.4919,79.90265,81.05963,57.72709,45.70598,81.47673,78.05846,58.38694,47.06323,82.11341,76.7452,58.92464,49.33401,81.87074,75.97009,60.80943,47.59725
490,81.75,80.75,54.63,43.51,78.4458,82.75809,57.61085,46.84679,79.29863,81.77113,57.77835,46.55612,81.21752,78.43944,58.32751,47.57905,82.07816,76.80416,58.84594,49.42298,81.85555,75.98085,60.80921,47.62424
491,78.68,84.53,59.33,48.69,77.41358,83.5096,57.711,48.20168,78.69461,82.48263,57.82961,47.40627,80.95831,78.82041,58.26808,48.09488,82.04291,76.86312,58.76725,49.51196,81.84036,75.99162,60.80899,47.65122
492,74.62,85.34,60.15,54.48,77.03311,83.59794,58.13693,48.96131,78.47571,82.68288,57.85385,48.24616,80.7062,79.17361,58.21204,48.65117,82.00478,76.9269,58.68702,49.60051,81.82532,76.00247,60.80853,47.67846
493,74.16,83.88,60.48,49.22,76.65263,83.68628,58.56287,49.72094,78.25681,82.88313,57.8781,49.08606,80.45408,79.5268,58.15601,49.20746,81.96665,76.99067,58.6068,49.68906,81.81027,76.01331,60.80807,47.7057
494,71.5,84.91,59.07,50.34,76.27216,83.77462,58.98881,50.48057,78.03791,83.08338,57.90235,49.92596,80.20196,79.88,58.09998,49.76374,81.92852,77.05445,58.52657,49.77762,81.79523,76.02416,60.8076,47.73295
495,75.89,84.63,56.69,55.97,75.89168,83.86297,59.41474,51.2402,77.81901,83.28363,57.92659,50.76586,79.94984,80.23319,58.04394,50.32003,81.89039,77.11822,58.44635,49.86617,81.78019,76.035,60.80714,47.76019
496,74.89,78.23,69.98,35.5,75.51121,83.95131,59.84068,51.99984,77.60011,83.48388,57.95084,51.60575,79.69773,80.58639,57.98791,50.87632,81.85226,77.182,58.36613,49.95472,81.76515,76.04585,60.80667,47.78743
497,77.36,86.6,52.19,62.81,76.35347,84.15972,59.1297,52.6342,77.91394,82.76144,57.9891,52.24604,79.45363,80.9155,57.94079,51.46611,81.81065,77.25122,58.28463,50.04398,81.75024,76.05681,60.80595,47.81494
498,73.63,79.98,66.02,38.61,77.19574,84.36814,58.41871,53.26856,78.22777,82.039,58.02735,52.88633,79.20953,81.24461,57.89367,52.0559,81.76905,77.32045,58.20313,50.13324,81.73532,76.06776,60.80523,47.84246
499,81.17,90.93,56.73,63.6,78.038,84.57655,57.70773,53.90292,78.5416,81.31657,58.06561,53.52663,78.96543,81.57372,57.84655,52.64569,81.72745,77.38967,58.12163,50.2225,81.7204,76.07871,60.80451,47.86998
500,83.91,93.43,43.01,57.53,78.88026,84.78497,56.99675,54.53728,78.85544,80.59413,58.10386,54.16692,78.72133,81.90283,57.79943,53.23548,81.68585,77.4589,58.04013,50.31176,81.70549,76.08967,60.8038,47.8975
501,82.36,90.16,52.16,54.97,79.72253,84.99339,56.28576,55.17164,79.16927,79.87169,58.14211,54.80721,78.47723,82.23194,57.75231,53.82527,81.64425,77.52812,57.95863,50.40102,81.69057,76.10062,60.80308,47.92502
502,79.74,80.38,57.31,47.22,80.17332,82.80978,56.70922,55.78867,79.60031,79.12464,58.10297,55.47422,78.25464,82.51793,57.71303,54.44018,81.59916,77.60264,57.87606,50.49195,81.67577,76.1117,60.80209,47.95283
503,73.46,82.37,58.77,69.14,80.62412,80.62617,57.13268,56.4057,80.03135,78.37759,58.06382,56.14123,78.03204,82.80393,57.67374,55.05509,81.55407,77.67717,57.79349,50.58287,81.66096,76.12277,60.80111,47.98064
504,79.03,75.35,70.03,42.17,81.07491,78.44257,57.55614,57.02273,80.46239,77.63055,58.02468,56.80825,77.80945,83.08993,57.63445,55.66999,81.50898,77.75169,57.71092,50.6738,81.64616,76.13384,60.80013,48.00846
505,76.56,72.29,66.89,45.59,81.5257,76.25896,57.97961,57.63976,80.89343,76.8835,57.98553,57.47526,77.58686,83.37592,57.59516,56.2849,81.46389,77.82622,57.62835,50.76472,81.63135,76.14492,60.79915,48.03627
506,78.52,75.68,56.15,70.72,81.9765,74.07535,58.40307,58.25679,81.32447,76.13645,57.94639,58.14227,77.36427,83.66192,57.55587,56.89981,81.4188,77.90074,57.54578,50.85565,81.61654,76.15599,60.79817,48.06408
507,89.43,73.33,45.73,57.58,83.54839,72.23766,57.5064,59.93647,81.78058,75.30191,57.91888,58.80172,77.16132,83.9064,57.5223,57.52829,81.3714,77.97858,57.4626,50.94809,81.60181,76.16714,60.79701,48.09211
508,85.49,70.52,60.67,62.61,85.12028,70.39997,56.60974,61.61615,82.23669,74.46738,57.89138,59.46117,76.95837,84.15088,57.48873,58.15677,81.324,78.05641,57.37943,51.04053,81.58707,76.1783,60.79584,48.12013
